transaction_id,user_id,transaction_date,transaction_month,day_of_week,is_weekend,transaction_type,amount_xaf,fee_xaf,status,provider,month_num,year,quarter
TX_000210,USER_005,2024-06-11,2024-06-01,Tuesday,0,Pay Bill,12100.0,82.0,Pending,Orange Money,6,2024,2
TX_000211,USER_005,2024-08-07,2024-08-01,Wednesday,0,Send Money,59100.0,977.0,Success,Orange Money,8,2024,3
TX_000212,USER_005,2024-09-21,2024-09-01,Saturday,1,Withdraw Cash,10200.0,90.0,Success,Orange Money,9,2024,3
TX_000213,USER_005,2025-02-07,2025-02-01,Friday,0,Deposit Cash,61200.0,771.0,Success,Orange Money,2,2025,1
TX_000214,USER_005,2025-01-27,2025-01-01,Monday,0,Send Money,9900.0,83.0,Success,Orange Money,1,2025,1
TX_000215,USER_005,2024-09-08,2024-09-01,Sunday,1,Receive Money,28000.0,240.0,Success,Orange Money,9,2024,3
TX_000216,USER_005,2024-10-11,2024-10-01,Friday,0,Deposit Cash,28700.0,549.0,Success,Orange Money,10,2024,4
TX_000217,USER_005,2024-11-20,2024-11-01,Wednesday,0,Send Money,63000.0,858.0,Success,Orange Money,11,2024,4
TX_000218,USER_005,2024-10-18,2024-10-01,Friday,0,Receive Money,40300.0,442.0,Success,Orange Money,10,2024,4
TX_000219,USER_005,2024-05-01,2024-05-01,Wednesday,0,Buy Airtime,3400.0,44.0,Success,Orange Money,5,2024,2
TX_000220,USER_005,2024-07-05,2024-07-01,Friday,0,Send Money,17400.0,301.0,Success,Orange Money,7,2024,3
TX_000221,USER_005,2024-06-24,2024-06-01,Monday,0,Send Money,12700.0,106.0,Failed,Orange Money,6,2024,2
TX_000222,USER_005,2024-04-02,2024-04-01,Tuesday,0,Buy Airtime,4700.0,64.0,Success,Orange Money,4,2024,2
TX_000223,USER_005,2024-08-21,2024-08-01,Wednesday,0,Receive Money,48700.0,345.0,Success,Orange Money,8,2024,3
TX_000224,USER_005,2024-03-11,2024-03-01,Monday,0,Deposit Cash,32400.0,625.0,Success,Orange Money,3,2024,1
TX_000225,USER_005,2024-12-27,2024-12-01,Friday,0,Buy Airtime,700.0,9.0,Success,Orange Money,12,2024,4
TX_000226,USER_005,2024-12-09,2024-12-01,Monday,0,Receive Money,6900.0,115.0,Success,Orange Money,12,2024,4
TX_000227,USER_005,2024-06-26,2024-06-01,Wednesday,0,Buy Airtime,4700.0,85.0,Success,Orange Money,6,2024,2
TX_000228,USER_005,2024-12-27,2024-12-01,Friday,0,Deposit Cash,1000.0,5.0,Success,Orange Money,12,2024,4
TX_000229,USER_005,2024-06-21,2024-06-01,Friday,0,Receive Money,31200.0,420.0,Success,Orange Money,6,2024,2
TX_000230,USER_005,2024-03-04,2024-03-01,Monday,0,Receive Money,39000.0,636.0,Success,Orange Money,3,2024,1
TX_000231,USER_005,2024-04-06,2024-04-01,Saturday,1,Receive Money,34700.0,262.0,Success,Orange Money,4,2024,2
TX_000232,USER_005,2025-02-26,2025-02-01,Wednesday,0,Withdraw Cash,27300.0,209.0,Success,Orange Money,2,2025,1
TX_000233,USER_005,2025-01-18,2025-01-01,Saturday,1,Buy Airtime,3200.0,27.0,Success,Orange Money,1,2025,1
TX_000234,USER_005,2024-03-31,2024-03-01,Sunday,1,Receive Money,14300.0,212.0,Success,Orange Money,3,2024,1
TX_000235,USER_005,2024-06-26,2024-06-01,Wednesday,0,Withdraw Cash,79400.0,879.0,Success,Orange Money,6,2024,2
TX_000236,USER_005,2024-04-04,2024-04-01,Thursday,0,Receive Money,42300.0,517.0,Success,Orange Money,4,2024,2
TX_000237,USER_005,2024-03-17,2024-03-01,Sunday,1,Receive Money,77100.0,673.0,Success,Orange Money,3,2024,1
TX_000238,USER_005,2024-08-17,2024-08-01,Saturday,1,Pay Bill,23900.0,328.0,Success,Orange Money,8,2024,3
TX_000239,USER_005,2024-04-06,2024-04-01,Saturday,1,Send Money,49700.0,490.0,Success,Orange Money,4,2024,2
TX_000240,USER_005,2024-11-19,2024-11-01,Tuesday,0,Buy Airtime,1100.0,7.0,Success,Orange Money,11,2024,4
TX_000241,USER_005,2024-06-30,2024-06-01,Sunday,1,Receive Money,21600.0,317.0,Success,Orange Money,6,2024,2
TX_000242,USER_005,2024-07-21,2024-07-01,Sunday,1,Receive Money,12400.0,86.0,Success,Orange Money,7,2024,3
TX_000243,USER_005,2025-02-06,2025-02-01,Thursday,0,Receive Money,52300.0,897.0,Success,Orange Money,2,2025,1
TX_000244,USER_005,2024-11-04,2024-11-01,Monday,0,Deposit Cash,39800.0,770.0,Success,Orange Money,11,2024,4
TX_000245,USER_005,2024-06-18,2024-06-01,Tuesday,0,Send Money,52900.0,1013.0,Success,Orange Money,6,2024,2
TX_000246,USER_005,2024-12-02,2024-12-01,Monday,0,Send Money,22700.0,430.0,Success,Orange Money,12,2024,4
TX_000247,USER_005,2024-05-07,2024-05-01,Tuesday,0,Receive Money,27100.0,1028.0,Success,Orange Money,5,2024,2
TX_000248,USER_005,2024-12-18,2024-12-01,Wednesday,0,Pay Bill,7600.0,139.0,Success,Orange Money,12,2024,4
TX_000249,USER_005,2024-12-21,2024-12-01,Saturday,1,Merchant Payment,5500.0,109.0,Success,Orange Money,12,2024,4
TX_000250,USER_005,2024-10-29,2024-10-01,Tuesday,0,Send Money,3500.0,57.0,Success,Orange Money,10,2024,4
TX_000251,USER_005,2024-07-03,2024-07-01,Wednesday,0,Deposit Cash,11400.0,63.0,Success,Orange Money,7,2024,3
TX_000252,USER_005,2024-10-29,2024-10-01,Tuesday,0,Receive Money,37200.0,739.0,Pending,Orange Money,10,2024,4
TX_000253,USER_005,2024-09-25,2024-09-01,Wednesday,0,Merchant Payment,39200.0,405.0,Success,Orange Money,9,2024,3
TX_000254,USER_005,2024-06-06,2024-06-01,Thursday,0,Buy Airtime,4200.0,25.0,Success,Orange Money,6,2024,2
TX_000255,USER_005,2024-04-18,2024-04-01,Thursday,0,Send Money,41400.0,765.0,Success,Orange Money,4,2024,2
TX_000256,USER_005,2024-04-19,2024-04-01,Friday,0,Receive Money,78100.0,1172.0,Success,Orange Money,4,2024,2
TX_000257,USER_005,2025-02-01,2025-02-01,Saturday,1,Receive Money,21200.0,128.0,Failed,Orange Money,2,2025,1
TX_000258,USER_005,2024-10-07,2024-10-01,Monday,0,Pay Bill,27000.0,265.0,Success,Orange Money,10,2024,4
TX_000259,USER_005,2024-08-29,2024-08-01,Thursday,0,Pay Bill,4300.0,53.0,Failed,Orange Money,8,2024,3
TX_000260,USER_005,2024-10-03,2024-10-01,Thursday,0,Buy Airtime,3100.0,23.0,Success,Orange Money,10,2024,4
TX_000261,USER_006,2024-09-27,2024-09-01,Friday,0,Send Money,33700.0,217.0,Success,MTN Mobile Money,9,2024,3
TX_000262,USER_006,2024-10-26,2024-10-01,Saturday,1,Buy Airtime,1400.0,10.0,Success,MTN Mobile Money,10,2024,4
TX_000263,USER_006,2024-03-28,2024-03-01,Thursday,0,Merchant Payment,23700.0,295.0,Success,MTN Mobile Money,3,2024,1
TX_000264,USER_006,2025-02-08,2025-02-01,Saturday,1,Save/Investment,23600.0,230.0,Success,MTN Mobile Money,2,2025,1
TX_000265,USER_006,2025-01-29,2025-01-01,Wednesday,0,Receive Money,30600.0,445.0,Success,MTN Mobile Money,1,2025,1
TX_000266,USER_006,2025-01-25,2025-01-01,Saturday,1,Save/Investment,26300.0,352.0,Success,MTN Mobile Money,1,2025,1
TX_000267,USER_006,2024-04-20,2024-04-01,Saturday,1,Send Money,18200.0,297.0,Success,MTN Mobile Money,4,2024,2
TX_000268,USER_006,2024-04-01,2024-04-01,Monday,0,Buy Airtime,2600.0,17.0,Success,MTN Mobile Money,4,2024,2
TX_000269,USER_006,2024-09-23,2024-09-01,Monday,0,Send Money,54100.0,667.0,Success,MTN Mobile Money,9,2024,3
TX_000270,USER_006,2024-08-21,2024-08-01,Wednesday,0,Receive Money,23400.0,383.0,Success,MTN Mobile Money,8,2024,3
TX_000271,USER_006,2024-04-25,2024-04-01,Thursday,0,Buy Airtime,400.0,3.0,Success,MTN Mobile Money,4,2024,2
TX_000272,USER_006,2024-07-06,2024-07-01,Saturday,1,Buy Airtime,3100.0,36.0,Success,MTN Mobile Money,7,2024,3
TX_000273,USER_006,2024-06-07,2024-06-01,Friday,0,Buy Airtime,2900.0,47.0,Success,MTN Mobile Money,6,2024,2
TX_000274,USER_006,2024-06-06,2024-06-01,Thursday,0,Receive Money,11100.0,202.0,Success,MTN Mobile Money,6,2024,2
TX_000275,USER_006,2024-11-30,2024-11-01,Saturday,1,Receive Money,41700.0,718.0,Success,MTN Mobile Money,11,2024,4
TX_000276,USER_006,2024-10-16,2024-10-01,Wednesday,0,Withdraw Cash,26700.0,349.0,Success,MTN Mobile Money,10,2024,4
TX_000277,USER_006,2024-05-11,2024-05-01,Saturday,1,Deposit Cash,58900.0,1030.0,Success,MTN Mobile Money,5,2024,2
TX_000278,USER_006,2024-10-03,2024-10-01,Thursday,0,Receive Money,27100.0,809.0,Success,MTN Mobile Money,10,2024,4
TX_000279,USER_006,2024-06-02,2024-06-01,Sunday,1,Deposit Cash,33300.0,417.0,Success,MTN Mobile Money,6,2024,2
TX_000280,USER_006,2024-07-21,2024-07-01,Sunday,1,Receive Money,36200.0,605.0,Success,MTN Mobile Money,7,2024,3
TX_000281,USER_006,2024-10-23,2024-10-01,Wednesday,0,Send Money,37200.0,187.0,Success,MTN Mobile Money,10,2024,4
TX_000282,USER_006,2024-07-06,2024-07-01,Saturday,1,Send Money,9600.0,74.0,Success,MTN Mobile Money,7,2024,3
TX_000283,USER_006,2024-04-08,2024-04-01,Monday,0,Pay Bill,18400.0,233.0,Success,MTN Mobile Money,4,2024,2
TX_000284,USER_006,2024-10-13,2024-10-01,Sunday,1,Send Money,12900.0,201.0,Success,MTN Mobile Money,10,2024,4
TX_000285,USER_006,2024-12-07,2024-12-01,Saturday,1,Pay Bill,12900.0,181.0,Success,MTN Mobile Money,12,2024,4
TX_000286,USER_006,2024-04-20,2024-04-01,Saturday,1,Receive Money,35800.0,259.0,Success,MTN Mobile Money,4,2024,2
TX_000287,USER_006,2024-03-26,2024-03-01,Tuesday,0,Withdraw Cash,68800.0,561.0,Success,MTN Mobile Money,3,2024,1
TX_000288,USER_006,2025-01-28,2025-01-01,Tuesday,0,Buy Airtime,1400.0,10.0,Success,MTN Mobile Money,1,2025,1
TX_000289,USER_006,2024-12-02,2024-12-01,Monday,0,Receive Money,21000.0,125.0,Success,MTN Mobile Money,12,2024,4
TX_000290,USER_006,2024-03-08,2024-03-01,Friday,0,Withdraw Cash,51500.0,489.0,Success,MTN Mobile Money,3,2024,1
TX_000291,USER_006,2024-04-17,2024-04-01,Wednesday,0,Buy Airtime,1800.0,14.0,Success,MTN Mobile Money,4,2024,2
TX_000292,USER_006,2024-06-30,2024-06-01,Sunday,1,Save/Investment,26200.0,422.0,Failed,MTN Mobile Money,6,2024,2
TX_000293,USER_006,2024-05-25,2024-05-01,Saturday,1,Receive Money,31800.0,626.0,Success,MTN Mobile Money,5,2024,2
TX_000294,USER_006,2024-09-25,2024-09-01,Wednesday,0,Withdraw Cash,41300.0,570.0,Success,MTN Mobile Money,9,2024,3
TX_000295,USER_006,2024-11-04,2024-11-01,Monday,0,Merchant Payment,27400.0,160.0,Success,MTN Mobile Money,11,2024,4
TX_000296,USER_006,2024-11-02,2024-11-01,Saturday,1,Receive Money,21300.0,254.0,Success,MTN Mobile Money,11,2024,4
TX_000297,USER_006,2024-06-18,2024-06-01,Tuesday,0,Pay Bill,19700.0,307.0,Success,MTN Mobile Money,6,2024,2
TX_000298,USER_006,2024-09-22,2024-09-01,Sunday,1,Send Money,50700.0,945.0,Success,MTN Mobile Money,9,2024,3
TX_000299,USER_006,2024-03-31,2024-03-01,Sunday,1,Send Money,3500.0,29.0,Success,MTN Mobile Money,3,2024,1
TX_000300,USER_006,2024-05-24,2024-05-01,Friday,0,Receive Money,51700.0,625.0,Success,MTN Mobile Money,5,2024,2
TX_000301,USER_006,2024-09-11,2024-09-01,Wednesday,0,Receive Money,2800.0,16.0,Success,MTN Mobile Money,9,2024,3
TX_000302,USER_006,2024-03-02,2024-03-01,Saturday,1,Receive Money,44200.0,867.0,Success,MTN Mobile Money,3,2024,1
TX_000303,USER_006,2024-09-16,2024-09-01,Monday,0,Pay Bill,17800.0,161.0,Success,MTN Mobile Money,9,2024,3
TX_000304,USER_006,2024-07-14,2024-07-01,Sunday,1,Deposit Cash,3900.0,56.0,Success,MTN Mobile Money,7,2024,3
TX_000305,USER_006,2024-10-19,2024-10-01,Saturday,1,Receive Money,17900.0,297.0,Success,MTN Mobile Money,10,2024,4
TX_000306,USER_006,2024-07-25,2024-07-01,Thursday,0,Receive Money,41100.0,544.0,Success,MTN Mobile Money,7,2024,3
TX_000307,USER_006,2024-10-03,2024-10-01,Thursday,0,Merchant Payment,13900.0,242.0,Success,MTN Mobile Money,10,2024,4
TX_000308,USER_006,2025-02-20,2025-02-01,Thursday,0,Buy Airtime,1800.0,35.0,Success,MTN Mobile Money,2,2025,1
TX_000309,USER_006,2024-12-10,2024-12-01,Tuesday,0,Withdraw Cash,13900.0,140.0,Success,MTN Mobile Money,12,2024,4
TX_000310,USER_006,2025-02-02,2025-02-01,Sunday,1,Merchant Payment,26800.0,263.0,Success,MTN Mobile Money,2,2025,1
TX_000311,USER_006,2024-11-05,2024-11-01,Tuesday,0,Withdraw Cash,29700.0,188.0,Success,MTN Mobile Money,11,2024,4
TX_000312,USER_006,2024-05-19,2024-05-01,Sunday,1,Buy Airtime,3400.0,29.0,Success,MTN Mobile Money,5,2024,2
TX_000313,USER_006,2024-06-06,2024-06-01,Thursday,0,Buy Airtime,2800.0,37.0,Success,MTN Mobile Money,6,2024,2
TX_000314,USER_006,2024-07-30,2024-07-01,Tuesday,0,Receive Money,47500.0,543.0,Success,MTN Mobile Money,7,2024,3
TX_000315,USER_006,2024-06-20,2024-06-01,Thursday,0,Buy Airtime,2600.0,5.0,Success,MTN Mobile Money,6,2024,2
TX_000316,USER_006,2024-03-30,2024-03-01,Saturday,1,Pay Bill,15900.0,149.0,Success,MTN Mobile Money,3,2024,1
TX_000317,USER_006,2024-12-22,2024-12-01,Sunday,1,Send Money,20200.0,397.0,Success,MTN Mobile Money,12,2024,4
TX_000318,USER_006,2024-12-03,2024-12-01,Tuesday,0,Pay Bill,7600.0,137.0,Success,MTN Mobile Money,12,2024,4
TX_000319,USER_006,2024-04-01,2024-04-01,Monday,0,Withdraw Cash,53000.0,279.0,Success,MTN Mobile Money,4,2024,2
TX_000320,USER_006,2024-08-08,2024-08-01,Thursday,0,Buy Airtime,600.0,5.0,Failed,MTN Mobile Money,8,2024,3
TX_000321,USER_006,2024-03-30,2024-03-01,Saturday,1,Buy Airtime,2600.0,35.0,Success,MTN Mobile Money,3,2024,1
TX_000322,USER_006,2024-03-26,2024-03-01,Tuesday,0,Send Money,19500.0,180.0,Success,MTN Mobile Money,3,2024,1
TX_000323,USER_006,2024-12-25,2024-12-01,Wednesday,0,Deposit Cash,26500.0,312.0,Success,MTN Mobile Money,12,2024,4
TX_000324,USER_006,2024-10-31,2024-10-01,Thursday,0,Send Money,24900.0,198.0,Success,MTN Mobile Money,10,2024,4
TX_000325,USER_006,2024-11-13,2024-11-01,Wednesday,0,Send Money,20200.0,331.0,Success,MTN Mobile Money,11,2024,4
TX_000326,USER_006,2024-11-27,2024-11-01,Wednesday,0,Receive Money,36100.0,287.0,Success,MTN Mobile Money,11,2024,4
TX_000327,USER_006,2024-05-20,2024-05-01,Monday,0,Buy Airtime,1600.0,21.0,Success,MTN Mobile Money,5,2024,2
TX_000328,USER_006,2024-03-30,2024-03-01,Saturday,1,Buy Airtime,1300.0,24.0,Success,MTN Mobile Money,3,2024,1
TX_000329,USER_006,2024-11-16,2024-11-01,Saturday,1,Pay Bill,12800.0,70.0,Success,MTN Mobile Money,11,2024,4
TX_000330,USER_007,2024-04-11,2024-04-01,Thursday,0,Receive Money,64000.0,1249.0,Success,MTN Mobile Money,4,2024,2
TX_000331,USER_007,2024-06-04,2024-06-01,Tuesday,0,Send Money,59300.0,581.0,Pending,MTN Mobile Money,6,2024,2
TX_000332,USER_007,2024-04-05,2024-04-01,Friday,0,Pay Bill,4600.0,73.0,Success,MTN Mobile Money,4,2024,2
TX_000333,USER_007,2024-12-30,2024-12-01,Monday,0,Save/Investment,49000.0,727.0,Success,MTN Mobile Money,12,2024,4
TX_000334,USER_007,2024-04-04,2024-04-01,Thursday,0,Withdraw Cash,10200.0,55.0,Success,MTN Mobile Money,4,2024,2
TX_000335,USER_007,2025-02-09,2025-02-01,Sunday,1,Receive Money,30600.0,600.0,Success,MTN Mobile Money,2,2025,1
TX_000336,USER_007,2024-06-29,2024-06-01,Saturday,1,Receive Money,73500.0,490.0,Success,MTN Mobile Money,6,2024,2
TX_000337,USER_007,2024-09-23,2024-09-01,Monday,0,Save/Investment,45100.0,666.0,Success,MTN Mobile Money,9,2024,3
TX_000338,USER_007,2024-05-01,2024-05-01,Wednesday,0,Receive Money,65600.0,1194.0,Success,MTN Mobile Money,5,2024,2
TX_000339,USER_007,2024-12-17,2024-12-01,Tuesday,0,Receive Money,9500.0,60.0,Success,MTN Mobile Money,12,2024,4
TX_000340,USER_007,2024-07-05,2024-07-01,Friday,0,Pay Bill,27300.0,439.0,Success,MTN Mobile Money,7,2024,3
TX_000341,USER_007,2024-12-22,2024-12-01,Sunday,1,Buy Airtime,2200.0,30.0,Success,MTN Mobile Money,12,2024,4
TX_000342,USER_007,2024-12-30,2024-12-01,Monday,0,Deposit Cash,84500.0,744.0,Success,MTN Mobile Money,12,2024,4
TX_000343,USER_007,2024-03-21,2024-03-01,Thursday,0,Withdraw Cash,11500.0,112.0,Success,MTN Mobile Money,3,2024,1
TX_000344,USER_007,2025-01-12,2025-01-01,Sunday,1,Withdraw Cash,17500.0,260.0,Pending,MTN Mobile Money,1,2025,1
TX_000345,USER_007,2024-04-11,2024-04-01,Thursday,0,Send Money,6600.0,67.0,Success,MTN Mobile Money,4,2024,2
TX_000346,USER_007,2024-10-01,2024-10-01,Tuesday,0,Receive Money,29200.0,176.0,Success,MTN Mobile Money,10,2024,4
TX_000347,USER_007,2025-01-31,2025-01-01,Friday,0,Pay Bill,23000.0,427.0,Success,MTN Mobile Money,1,2025,1
TX_000348,USER_007,2024-12-24,2024-12-01,Tuesday,0,Deposit Cash,6900.0,128.0,Success,MTN Mobile Money,12,2024,4
TX_000349,USER_007,2024-12-15,2024-12-01,Sunday,1,Merchant Payment,200.0,2.0,Success,MTN Mobile Money,12,2024,4
TX_000350,USER_007,2024-11-23,2024-11-01,Saturday,1,Receive Money,18500.0,198.0,Success,MTN Mobile Money,11,2024,4
TX_000351,USER_007,2024-08-09,2024-08-01,Friday,0,Pay Bill,24300.0,296.0,Success,MTN Mobile Money,8,2024,3
TX_000352,USER_007,2024-07-12,2024-07-01,Friday,0,Pay Bill,1800.0,35.0,Success,MTN Mobile Money,7,2024,3
TX_000353,USER_007,2024-06-13,2024-06-01,Thursday,0,Withdraw Cash,97300.0,1692.0,Success,MTN Mobile Money,6,2024,2
TX_000354,USER_007,2025-02-06,2025-02-01,Thursday,0,Deposit Cash,98200.0,1406.0,Success,MTN Mobile Money,2,2025,1
TX_000355,USER_007,2024-08-08,2024-08-01,Thursday,0,Buy Airtime,2700.0,39.0,Success,MTN Mobile Money,8,2024,3
TX_000356,USER_007,2024-07-01,2024-07-01,Monday,0,Receive Money,10100.0,61.0,Success,MTN Mobile Money,7,2024,3
TX_000357,USER_007,2024-07-14,2024-07-01,Sunday,1,Send Money,45600.0,422.0,Success,MTN Mobile Money,7,2024,3
TX_000358,USER_007,2024-09-19,2024-09-01,Thursday,0,Send Money,18500.0,295.0,Success,MTN Mobile Money,9,2024,3
TX_000359,USER_007,2024-05-07,2024-05-01,Tuesday,0,Send Money,70200.0,1275.0,Success,MTN Mobile Money,5,2024,2
TX_000360,USER_007,2025-02-07,2025-02-01,Friday,0,Receive Money,39000.0,1138.0,Success,MTN Mobile Money,2,2025,1
TX_000361,USER_007,2025-01-25,2025-01-01,Saturday,1,Deposit Cash,29200.0,334.0,Success,MTN Mobile Money,1,2025,1
TX_000362,USER_007,2024-08-01,2024-08-01,Thursday,0,Withdraw Cash,57800.0,860.0,Success,MTN Mobile Money,8,2024,3
TX_000363,USER_007,2024-10-21,2024-10-01,Monday,0,Receive Money,39300.0,631.0,Success,MTN Mobile Money,10,2024,4
TX_000364,USER_007,2024-08-09,2024-08-01,Friday,0,Send Money,69500.0,415.0,Failed,MTN Mobile Money,8,2024,3
TX_000365,USER_007,2024-04-07,2024-04-01,Sunday,1,Send Money,55700.0,347.0,Success,MTN Mobile Money,4,2024,2
TX_000366,USER_007,2024-03-05,2024-03-01,Tuesday,0,Pay Bill,5000.0,51.0,Success,MTN Mobile Money,3,2024,1
TX_000367,USER_007,2024-10-21,2024-10-01,Monday,0,Send Money,75900.0,886.0,Success,MTN Mobile Money,10,2024,4
TX_000368,USER_007,2025-01-13,2025-01-01,Monday,0,Buy Airtime,3400.0,24.0,Success,MTN Mobile Money,1,2025,1
TX_000369,USER_007,2024-12-14,2024-12-01,Saturday,1,Withdraw Cash,97100.0,868.0,Success,MTN Mobile Money,12,2024,4
TX_000370,USER_007,2024-04-21,2024-04-01,Sunday,1,Pay Bill,29500.0,267.0,Success,MTN Mobile Money,4,2024,2
TX_000371,USER_007,2024-04-07,2024-04-01,Sunday,1,Merchant Payment,300.0,2.0,Success,MTN Mobile Money,4,2024,2
TX_000372,USER_007,2024-12-01,2024-12-01,Sunday,1,Merchant Payment,12100.0,146.0,Success,MTN Mobile Money,12,2024,4
TX_000373,USER_007,2024-06-18,2024-06-01,Tuesday,0,Pay Bill,19100.0,230.0,Success,MTN Mobile Money,6,2024,2
TX_000374,USER_007,2024-11-15,2024-11-01,Friday,0,Pay Bill,18100.0,236.0,Success,MTN Mobile Money,11,2024,4
TX_000375,USER_007,2024-07-14,2024-07-01,Sunday,1,Send Money,66700.0,1178.0,Success,MTN Mobile Money,7,2024,3
TX_000376,USER_007,2024-05-07,2024-05-01,Tuesday,0,Pay Bill,13700.0,113.0,Success,MTN Mobile Money,5,2024,2
TX_000377,USER_007,2024-08-26,2024-08-01,Monday,0,Send Money,22600.0,390.0,Success,MTN Mobile Money,8,2024,3
TX_000378,USER_007,2024-04-05,2024-04-01,Friday,0,Deposit Cash,53600.0,975.0,Success,MTN Mobile Money,4,2024,2
TX_000379,USER_007,2024-07-04,2024-07-01,Thursday,0,Send Money,54200.0,307.0,Success,MTN Mobile Money,7,2024,3
TX_000380,USER_007,2024-09-06,2024-09-01,Friday,0,Merchant Payment,8400.0,91.0,Success,MTN Mobile Money,9,2024,3
TX_000381,USER_007,2024-07-24,2024-07-01,Wednesday,0,Merchant Payment,33600.0,298.0,Success,MTN Mobile Money,7,2024,3
TX_000382,USER_007,2024-05-20,2024-05-01,Monday,0,Receive Money,57600.0,1112.0,Success,MTN Mobile Money,5,2024,2
TX_000383,USER_007,2024-10-11,2024-10-01,Friday,0,Deposit Cash,1200.0,19.0,Success,MTN Mobile Money,10,2024,4
TX_000384,USER_007,2024-12-04,2024-12-01,Wednesday,0,Send Money,69800.0,618.0,Success,MTN Mobile Money,12,2024,4
TX_000385,USER_007,2025-02-24,2025-02-01,Monday,0,Deposit Cash,66600.0,425.0,Success,MTN Mobile Money,2,2025,1
TX_000386,USER_007,2024-08-02,2024-08-01,Friday,0,Buy Airtime,4500.0,50.0,Success,MTN Mobile Money,8,2024,3
TX_000387,USER_007,2025-01-08,2025-01-01,Wednesday,0,Withdraw Cash,41900.0,616.0,Success,MTN Mobile Money,1,2025,1
TX_000388,USER_007,2025-01-29,2025-01-01,Wednesday,0,Merchant Payment,30000.0,376.0,Success,MTN Mobile Money,1,2025,1
TX_000389,USER_007,2024-11-26,2024-11-01,Tuesday,0,Send Money,12800.0,97.0,Success,MTN Mobile Money,11,2024,4
TX_000390,USER_007,2024-03-05,2024-03-01,Tuesday,0,Withdraw Cash,53500.0,933.0,Pending,MTN Mobile Money,3,2024,1
TX_000391,USER_007,2025-02-05,2025-02-01,Wednesday,0,Deposit Cash,69800.0,907.0,Success,MTN Mobile Money,2,2025,1
TX_000392,USER_007,2024-12-09,2024-12-01,Monday,0,Send Money,32200.0,601.0,Success,MTN Mobile Money,12,2024,4
TX_000393,USER_007,2024-08-01,2024-08-01,Thursday,0,Receive Money,37600.0,649.0,Success,MTN Mobile Money,8,2024,3
TX_000394,USER_007,2025-02-03,2025-02-01,Monday,0,Receive Money,68200.0,754.0,Success,MTN Mobile Money,2,2025,1
TX_000395,USER_007,2024-04-23,2024-04-01,Tuesday,0,Buy Airtime,4300.0,60.0,Success,MTN Mobile Money,4,2024,2
TX_000396,USER_007,2024-05-08,2024-05-01,Wednesday,0,Receive Money,36300.0,497.0,Success,MTN Mobile Money,5,2024,2
TX_000397,USER_007,2024-07-14,2024-07-01,Sunday,1,Send Money,71200.0,369.0,Success,MTN Mobile Money,7,2024,3
TX_000398,USER_007,2024-04-29,2024-04-01,Monday,0,Send Money,31700.0,409.0,Success,MTN Mobile Money,4,2024,2
TX_000399,USER_007,2024-04-24,2024-04-01,Wednesday,0,Send Money,51800.0,294.0,Success,MTN Mobile Money,4,2024,2
TX_000400,USER_007,2024-12-09,2024-12-01,Monday,0,Merchant Payment,17100.0,218.0,Success,MTN Mobile Money,12,2024,4
TX_000401,USER_007,2024-05-19,2024-05-01,Sunday,1,Send Money,31200.0,527.0,Success,MTN Mobile Money,5,2024,2
TX_000402,USER_007,2024-07-18,2024-07-01,Thursday,0,Send Money,67800.0,879.0,Success,MTN Mobile Money,7,2024,3
TX_000403,USER_007,2024-07-23,2024-07-01,Tuesday,0,Buy Airtime,2800.0,18.0,Success,MTN Mobile Money,7,2024,3
TX_000404,USER_007,2025-01-04,2025-01-01,Saturday,1,Save/Investment,11800.0,232.0,Success,MTN Mobile Money,1,2025,1
TX_000405,USER_007,2024-06-16,2024-06-01,Sunday,1,Send Money,8400.0,68.0,Failed,MTN Mobile Money,6,2024,2
TX_000406,USER_007,2024-08-23,2024-08-01,Friday,0,Pay Bill,12500.0,121.0,Success,MTN Mobile Money,8,2024,3
TX_000407,USER_007,2024-06-13,2024-06-01,Thursday,0,Pay Bill,4800.0,84.0,Success,MTN Mobile Money,6,2024,2
